Date(UTC+1 28 Jan 2024 - 28 Jan 2025),Symbol,Type,Side,Fill Price,Order Price,Filled (crypto amount),Total,Contract Size,Fee,Realized PnL,Net Amount,Wallet,Position Remaining (crypto amount),Crypto Unit
2024-11-15 14:24:28,PYTH-PERP,Limit,Buy,0.41247,0.41247,13.0,13.0,1,0.00032173,0,-0.00032173,Cross,2942.0,PYTH
2024-11-15 14:24:28,PYTH-PERP,Limit,Buy,0.41259,0.41259,13.0,13.0,1,0.00032182,0,-0.00032182,Cross,2929.0,PYTH
2024-11-15 14:04:13,PYTH-PERP,Limit,Buy,0.41271,0.41271,13.0,13.0,1,0.00032191,0,-0.00032191,Cross,2916.0,PYTH
2024-11-15 14:00:55,PYTH-PERP,Limit,Buy,0.41284,0.41284,13.0,13.0,1,0.00032202,0,-0.00032202,Cross,2903.0,PYTH
2024-11-15 14:00:55,PYTH-PERP,Limit,Buy,0.41298,0.41298,13.0,13.0,1,0.00032212,0,-0.00032212,Cross,2890.0,PYTH
2024-11-15 14:00:54,PYTH-PERP,Limit,Buy,0.41314,0.41314,13.0,13.0,1,0.00032225,0,-0.00032225,Cross,2877.0,PYTH
2024-11-15 14:00:54,PYTH-PERP,Limit,Buy,0.41330,0.41330,13.0,13.0,1,0.00032237,0,-0.00032237,Cross,2864.0,PYTH
2024-11-15 14:00:52,PYTH-PERP,Limit,Buy,0.41347,0.41347,13.0,13.0,1,0.00032251,0,-0.00032251,Cross,2851.0,PYTH
2024-11-15 14:00:52,PYTH-PERP,Limit,Buy,0.41366,0.41366,13.0,13.0,1,0.00032265,0,-0.00032265,Cross,2838.0,PYTH
2024-11-15 14:00:52,PYTH-PERP,Limit,Buy,0.41386,0.41386,13.0,13.0,1,0.00032281,0,-0.00032281,Cross,2825.0,PYTH
2024-11-15 13:47:40,PYTH-PERP,Limit,Buy,0.41408,0.41408,13.0,13.0,1,0.00032298,0,-0.00032298,Cross,2812.0,PYTH
2024-11-15 13:47:37,PYTH-PERP,Limit,Buy,0.41431,0.41431,13.0,13.0,1,0.00032316,0,-0.00032316,Cross,2799.0,PYTH
2024-11-15 13:47:35,PYTH-PERP,Limit,Buy,0.41456,0.41456,13.0,13.0,1,0.00032336,0,-0.00032336,Cross,2786.0,PYTH
2024-11-15 13:36:37,PYTH-PERP,Limit,Buy,0.41482,0.41482,13.0,13.0,1,0.00032356,0,-0.00032356,Cross,2773.0,PYTH
2024-11-15 13:36:16,PYTH-PERP,Limit,Buy,0.41511,0.41511,13.0,13.0,1,0.00032379,0,-0.00032379,Cross,2760.0,PYTH
2024-11-15 13:36:03,PYTH-PERP,Limit,Buy,0.41541,0.41541,13.0,13.0,1,0.00032402,0,-0.00032402,Cross,2747.0,PYTH
2024-11-15 13:36:02,PYTH-PERP,Limit,Buy,0.41574,0.41574,13.0,13.0,1,0.00032428,0,-0.00032428,Cross,2734.0,PYTH
2024-11-15 13:34:17,PYTH-PERP,Limit,Buy,0.41609,0.41609,13.0,13.0,1,0.00032455,0,-0.00032455,Cross,2721.0,PYTH
2024-11-15 13:33:56,PYTH-PERP,Limit,Buy,0.41647,0.41647,13.0,13.0,1,0.00032485,0,-0.00032485,Cross,2708.0,PYTH
2024-11-15 13:30:30,PYTH-PERP,Limit,Buy,0.41688,0.41688,13.0,13.0,1,0.00032517,0,-0.00032517,Cross,2695.0,PYTH
2024-11-15 13:30:27,PYTH-PERP,Limit,Buy,0.41731,0.41731,13.0,13.0,1,0.0003255,0,-0.0003255,Cross,2682.0,PYTH
2024-11-15 13:30:16,PYTH-PERP,Limit,Buy,0.41777,0.41777,13.0,13.0,1,0.00032586,0,-0.00032586,Cross,2669.0,PYTH
2024-11-15 13:27:55,PYTH-PERP,Limit,Buy,0.41827,0.41827,13.0,13.0,1,0.00032625,0,-0.00032625,Cross,2656.0,PYTH
2024-11-15 13:24:32,PYTH-PERP,Limit,Buy,0.41881,0.41881,13.0,13.0,1,0.00032667,0,-0.00032667,Cross,2643.0,PYTH
2024-11-15 13:23:57,PYTH-PERP,Limit,Buy,0.41938,0.41938,13.0,13.0,1,0.00032712,0,-0.00032712,Cross,2630.0,PYTH
2024-11-15 13:22:25,PYTH-PERP,Limit,Buy,0.42000,0.42000,13.0,13.0,1,0.0003276,0,-0.0003276,Cross,2617.0,PYTH
2024-11-15 13:05:06,PYTH-PERP,Limit,Buy,0.42061,0.42069,1200.0,1200.0,1,0.252366,0,-0.252366,Cross,2604.0,PYTH
2024-11-15 06:16:56,OP-PERP,Limit,Buy,1.4792,1.4792,3.8,3.8,0.1,0.00033726,0,-0.00033726,Cross,357.6,OP
2024-11-15 00:39:56,OP-PERP,Limit,Buy,1.4900,1.4900,3.8,3.8,0.1,0.00033972,0,-0.00033972,Cross,353.8,OP
2024-11-15 00:39:51,PYTH-PERP,Limit,Buy,0.38602,0.38602,13.0,13.0,1,0.0003011,0,-0.0003011,Cross,1391.0,PYTH
2024-11-15 00:39:51,PYTH-PERP,Limit,Buy,0.38603,0.38603,13.0,13.0,1,0.0003011,0,-0.0003011,Cross,1352.0,PYTH
2024-11-15 00:39:51,PYTH-PERP,Limit,Buy,0.38603,0.38603,13.0,13.0,1,0.0003011,0,-0.0003011,Cross,1365.0,PYTH
2024-11-15 00:39:51,PYTH-PERP,Limit,Buy,0.38603,0.38603,13.0,13.0,1,0.0003011,0,-0.0003011,Cross,1326.0,PYTH
2024-11-15 00:39:51,PYTH-PERP,Limit,Buy,0.38603,0.38603,13.0,13.0,1,0.0003011,0,-0.0003011,Cross,1339.0,PYTH
2024-11-15 00:39:51,PYTH-PERP,Limit,Buy,0.38602,0.38602,13.0,13.0,1,0.0003011,0,-0.0003011,Cross,1378.0,PYTH
2024-11-15 00:39:51,PYTH-PERP,Limit,Buy,0.38602,0.38602,13.0,13.0,1,0.0003011,0,-0.0003011,Cross,1404.0,PYTH
2024-11-15 00:39:51,PYTH-PERP,Limit,Buy,0.38604,0.38604,13.0,13.0,1,0.00030111,0,-0.00030111,Cross,1274.0,PYTH
2024-11-15 00:39:51,PYTH-PERP,Limit,Buy,0.38604,0.38604,13.0,13.0,1,0.00030111,0,-0.00030111,Cross,1261.0,PYTH
2024-11-15 00:39:51,PYTH-PERP,Limit,Buy,0.38604,0.38604,13.0,13.0,1,0.00030111,0,-0.00030111,Cross,1300.0,PYTH
2024-11-15 00:39:51,PYTH-PERP,Limit,Buy,0.38603,0.38603,13.0,13.0,1,0.0003011,0,-0.0003011,Cross,1313.0,PYTH
2024-11-15 00:39:51,PYTH-PERP,Limit,Buy,0.38604,0.38604,13.0,13.0,1,0.00030111,0,-0.00030111,Cross,1287.0,PYTH
2024-11-15 00:39:41,PYTH-PERP,Limit,Buy,0.38606,0.38606,13.0,13.0,1,0.00030113,0,-0.00030113,Cross,1196.0,PYTH
2024-11-15 00:39:41,PYTH-PERP,Limit,Buy,0.38605,0.38605,13.0,13.0,1,0.00030112,0,-0.00030112,Cross,1222.0,PYTH
2024-11-15 00:39:41,PYTH-PERP,Limit,Buy,0.38605,0.38605,13.0,13.0,1,0.00030112,0,-0.00030112,Cross,1235.0,PYTH
2024-11-15 00:39:41,PYTH-PERP,Limit,Buy,0.38606,0.38606,13.0,13.0,1,0.00030113,0,-0.00030113,Cross,1209.0,PYTH
2024-11-15 00:39:41,PYTH-PERP,Limit,Buy,0.38605,0.38605,13.0,13.0,1,0.00030112,0,-0.00030112,Cross,1248.0,PYTH
2024-11-15 00:39:41,PYTH-PERP,Limit,Buy,0.38608,0.38608,13.0,13.0,1,0.00030114,0,-0.00030114,Cross,1157.0,PYTH
2024-11-15 00:39:41,PYTH-PERP,Limit,Buy,0.38608,0.38608,13.0,13.0,1,0.00030114,0,-0.00030114,Cross,1144.0,PYTH
2024-11-15 00:39:41,PYTH-PERP,Limit,Buy,0.38607,0.38607,13.0,13.0,1,0.00030114,0,-0.00030114,Cross,1183.0,PYTH
2024-11-15 00:39:41,PYTH-PERP,Limit,Buy,0.38609,0.38609,13.0,13.0,1,0.00030115,0,-0.00030115,Cross,1131.0,PYTH
2024-11-15 00:39:41,PYTH-PERP,Limit,Buy,0.38607,0.38607,13.0,13.0,1,0.00030114,0,-0.00030114,Cross,1170.0,PYTH
2024-11-15 00:35:43,PYTH-PERP,Limit,Buy,0.38610,0.38610,13.0,13.0,1,0.00030116,0,-0.00030116,Cross,1118.0,PYTH
2024-11-15 00:35:43,PYTH-PERP,Limit,Buy,0.38612,0.38612,13.0,13.0,1,0.00030117,0,-0.00030117,Cross,1079.0,PYTH
2024-11-15 00:35:43,PYTH-PERP,Limit,Buy,0.38618,0.38618,13.0,13.0,1,0.00030122,0,-0.00030122,Cross,1001.0,PYTH
2024-11-15 00:35:43,PYTH-PERP,Limit,Buy,0.38611,0.38611,13.0,13.0,1,0.00030117,0,-0.00030117,Cross,1092.0,PYTH
2024-11-15 00:35:43,PYTH-PERP,Limit,Buy,0.38613,0.38613,13.0,13.0,1,0.00030118,0,-0.00030118,Cross,1066.0,PYTH
2024-11-15 00:35:43,PYTH-PERP,Limit,Buy,0.38619,0.38619,13.0,13.0,1,0.00030123,0,-0.00030123,Cross,988.0,PYTH
2024-11-15 00:35:43,PYTH-PERP,Limit,Buy,0.38610,0.38610,13.0,13.0,1,0.00030116,0,-0.00030116,Cross,1105.0,PYTH
2024-11-15 00:35:43,PYTH-PERP,Limit,Buy,0.38615,0.38615,13.0,13.0,1,0.0003012,0,-0.0003012,Cross,1040.0,PYTH
2024-11-15 00:35:43,PYTH-PERP,Limit,Buy,0.38617,0.38617,13.0,13.0,1,0.00030121,0,-0.00030121,Cross,1014.0,PYTH
2024-11-15 00:35:43,PYTH-PERP,Limit,Buy,0.38616,0.38616,13.0,13.0,1,0.0003012,0,-0.0003012,Cross,1027.0,PYTH
2024-11-15 00:35:43,PYTH-PERP,Limit,Buy,0.38614,0.38614,13.0,13.0,1,0.00030119,0,-0.00030119,Cross,1053.0,PYTH
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5101,1.5101,3.5,3.5,0.1,0.00031712,0,-0.00031712,Cross,350.0,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5101,1.5101,3.5,3.5,0.1,0.00031712,0,-0.00031712,Cross,339.5,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5101,1.5101,3.5,3.5,0.1,0.00031712,0,-0.00031712,Cross,329.0,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5101,1.5101,3.5,3.5,0.1,0.00031712,0,-0.00031712,Cross,343.0,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5101,1.5101,3.5,3.5,0.1,0.00031712,0,-0.00031712,Cross,332.5,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5101,1.5101,3.5,3.5,0.1,0.00031712,0,-0.00031712,Cross,346.5,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5101,1.5101,3.5,3.5,0.1,0.00031712,0,-0.00031712,Cross,325.5,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5101,1.5101,3.5,3.5,0.1,0.00031712,0,-0.00031712,Cross,336.0,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5101,1.5101,3.5,3.5,0.1,0.00031712,0,-0.00031712,Cross,322.0,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5101,1.5101,3.5,3.5,0.1,0.00031712,0,-0.00031712,Cross,318.5,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5102,1.5102,3.5,3.5,0.1,0.00031714,0,-0.00031714,Cross,311.5,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5102,1.5102,3.5,3.5,0.1,0.00031714,0,-0.00031714,Cross,315.0,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5102,1.5102,3.5,3.5,0.1,0.00031714,0,-0.00031714,Cross,297.5,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5102,1.5102,3.5,3.5,0.1,0.00031714,0,-0.00031714,Cross,294.0,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5102,1.5102,3.5,3.5,0.1,0.00031714,0,-0.00031714,Cross,301.0,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5102,1.5102,3.5,3.5,0.1,0.00031714,0,-0.00031714,Cross,304.5,OP
2024-11-15 00:11:57,OP-PERP,Limit,Buy,1.5102,1.5102,3.5,3.5,0.1,0.00031714,0,-0.00031714,Cross,308.0,OP
2024-11-15 00:11:56,OP-PERP,Limit,Buy,1.5103,1.5103,3.5,3.5,0.1,0.00031716,0,-0.00031716,Cross,287.0,OP
2024-11-15 00:11:56,OP-PERP,Limit,Buy,1.5103,1.5103,3.5,3.5,0.1,0.00031716,0,-0.00031716,Cross,290.5,OP
2024-11-15 00:11:56,OP-PERP,Limit,Buy,1.5103,1.5103,3.5,3.5,0.1,0.00031716,0,-0.00031716,Cross,276.5,OP
2024-11-15 00:11:56,OP-PERP,Limit,Buy,1.5103,1.5103,3.5,3.5,0.1,0.00031716,0,-0.00031716,Cross,280.0,OP
2024-11-15 00:11:56,OP-PERP,Limit,Buy,1.5103,1.5103,3.5,3.5,0.1,0.00031716,0,-0.00031716,Cross,283.5,OP
2024-11-15 00:11:50,OP-PERP,Limit,Buy,1.5104,1.5104,3.5,3.5,0.1,0.00031718,0,-0.00031718,Cross,273.0,OP
2024-11-15 00:11:50,OP-PERP,Limit,Buy,1.5104,1.5104,3.5,3.5,0.1,0.00031718,0,-0.00031718,Cross,266.0,OP
2024-11-15 00:11:50,OP-PERP,Limit,Buy,1.5104,1.5104,3.5,3.5,0.1,0.00031718,0,-0.00031718,Cross,269.5,OP
2024-11-15 00:11:50,OP-PERP,Limit,Buy,1.5104,1.5104,3.5,3.5,0.1,0.00031718,0,-0.00031718,Cross,262.5,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5106,1.5106,3.5,3.5,0.1,0.00031723,0,-0.00031723,Cross,252.0,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5105,1.5105,3.5,3.5,0.1,0.00031721,0,-0.00031721,Cross,255.5,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5106,1.5106,3.5,3.5,0.1,0.00031723,0,-0.00031723,Cross,248.5,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5105,1.5105,3.5,3.5,0.1,0.00031721,0,-0.00031721,Cross,259.0,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5116,1.5116,3.5,3.5,0.1,0.00031744,0,-0.00031744,Cross,199.5,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5117,1.5117,3.5,3.5,0.1,0.00031746,0,-0.00031746,Cross,196.0,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5115,1.5115,3.5,3.5,0.1,0.00031742,0,-0.00031742,Cross,203.0,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5110,1.5110,3.5,3.5,0.1,0.00031731,0,-0.00031731,Cross,224.0,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5111,1.5111,3.5,3.5,0.1,0.00031733,0,-0.00031733,Cross,217.0,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5109,1.5109,3.5,3.5,0.1,0.00031729,0,-0.00031729,Cross,227.5,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5108,1.5108,3.5,3.5,0.1,0.00031727,0,-0.00031727,Cross,234.5,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5113,1.5113,3.5,3.5,0.1,0.00031737,0,-0.00031737,Cross,210.0,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5110,1.5110,3.5,3.5,0.1,0.00031731,0,-0.00031731,Cross,220.5,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5107,1.5107,3.5,3.5,0.1,0.00031725,0,-0.00031725,Cross,238.0,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5112,1.5112,3.5,3.5,0.1,0.00031735,0,-0.00031735,Cross,213.5,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5107,1.5107,3.5,3.5,0.1,0.00031725,0,-0.00031725,Cross,241.5,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5108,1.5108,3.5,3.5,0.1,0.00031727,0,-0.00031727,Cross,231.0,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5114,1.5114,3.5,3.5,0.1,0.00031739,0,-0.00031739,Cross,206.5,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5106,1.5106,3.5,3.5,0.1,0.00031723,0,-0.00031723,Cross,245.0,OP
2024-11-15 00:11:49,OP-PERP,Limit,Buy,1.5118,1.5118,3.5,3.5,0.1,0.00031748,0,-0.00031748,Cross,192.5,OP
2024-11-15 00:11:21,OP-PERP,Limit,Buy,1.5120,1.5120,3.5,3.5,0.1,0.00031752,0,-0.00031752,Cross,189.0,OP
2024-11-15 00:10:51,OP-PERP,Limit,Buy,1.5121,1.5121,3.5,3.5,0.1,0.00031754,0,-0.00031754,Cross,185.5,OP
2024-11-15 00:10:51,OP-PERP,Limit,Buy,1.5123,1.5123,3.5,3.5,0.1,0.00031758,0,-0.00031758,Cross,182.0,OP
2024-11-15 00:10:51,OP-PERP,Limit,Buy,1.5124,1.5124,3.5,3.5,0.1,0.0003176,0,-0.0003176,Cross,178.5,OP
2024-11-15 00:10:50,OP-PERP,Limit,Buy,1.5126,1.5126,3.5,3.5,0.1,0.00031765,0,-0.00031765,Cross,175.0,OP
2024-11-15 00:10:30,OP-PERP,Limit,Buy,1.5128,1.5128,3.5,3.5,0.1,0.00031769,0,-0.00031769,Cross,171.5,OP
2024-11-15 00:10:30,OP-PERP,Limit,Buy,1.5130,1.5130,3.5,3.5,0.1,0.00031773,0,-0.00031773,Cross,168.0,OP
2024-11-15 00:10:30,OP-PERP,Limit,Buy,1.5132,1.5132,3.5,3.5,0.1,0.00031777,0,-0.00031777,Cross,164.5,OP
2024-11-15 00:10:30,OP-PERP,Limit,Buy,1.5134,1.5134,3.5,3.5,0.1,0.00031781,0,-0.00031781,Cross,161.0,OP
2024-11-15 00:10:25,OP-PERP,Limit,Buy,1.5137,1.5137,3.5,3.5,0.1,0.00031788,0,-0.00031788,Cross,157.5,OP
2024-11-15 00:10:25,OP-PERP,Limit,Buy,1.5139,1.5139,3.5,3.5,0.1,0.00031792,0,-0.00031792,Cross,154.0,OP
2024-11-15 00:10:23,OP-PERP,Limit,Buy,1.5152,1.5152,3.5,3.5,0.1,0.00031819,0,-0.00031819,Cross,140.0,OP
2024-11-15 00:10:23,OP-PERP,Limit,Buy,1.5145,1.5145,3.5,3.5,0.1,0.00031804,0,-0.00031804,Cross,147.0,OP
2024-11-15 00:10:23,OP-PERP,Limit,Buy,1.5142,1.5142,3.5,3.5,0.1,0.00031798,0,-0.00031798,Cross,150.5,OP
2024-11-15 00:10:23,OP-PERP,Limit,Buy,1.5149,1.5149,3.5,3.5,0.1,0.00031813,0,-0.00031813,Cross,143.5,OP
2024-11-15 00:10:11,OP-PERP,Limit,Buy,1.5156,1.5156,3.5,3.5,0.1,0.00031828,0,-0.00031828,Cross,136.5,OP
2024-11-15 00:06:17,OP-PERP,Limit,Buy,1.5160,1.5160,3.5,3.5,0.1,0.00031836,0,-0.00031836,Cross,133.0,OP
2024-11-15 00:06:10,OP-PERP,Limit,Buy,1.5164,1.5164,3.5,3.5,0.1,0.00031844,0,-0.00031844,Cross,129.5,OP
2024-11-15 00:05:35,OP-PERP,Limit,Buy,1.5169,1.5169,3.5,3.5,0.1,0.00031855,0,-0.00031855,Cross,126.0,OP
2024-11-15 00:05:33,OP-PERP,Limit,Buy,1.5174,1.5174,3.5,3.5,0.1,0.00031865,0,-0.00031865,Cross,122.5,OP
2024-11-15 00:05:33,OP-PERP,Limit,Buy,1.5179,1.5179,3.5,3.5,0.1,0.00031876,0,-0.00031876,Cross,119.0,OP
2024-11-15 00:03:41,OP-PERP,Limit,Buy,1.5185,1.5185,3.5,3.5,0.1,0.00031888,0,-0.00031888,Cross,115.5,OP
2024-11-15 00:03:25,OP-PERP,Limit,Buy,1.5191,1.5191,3.5,3.5,0.1,0.00031901,0,-0.00031901,Cross,112.0,OP
2024-11-15 00:03:08,OP-PERP,Limit,Buy,1.5198,1.5198,3.5,3.5,0.1,0.00031916,0,-0.00031916,Cross,108.5,OP
2024-11-15 00:03:04,OP-PERP,Limit,Buy,1.5205,1.5205,3.5,3.5,0.1,0.0003193,0,-0.0003193,Cross,105.0,OP
2024-11-15 00:03:03,OP-PERP,Limit,Buy,1.5213,1.5213,3.5,3.5,0.1,0.00031947,0,-0.00031947,Cross,101.5,OP
2024-11-15 00:03:03,OP-PERP,Limit,Buy,1.5221,1.5221,3.5,3.5,0.1,0.00031964,0,-0.00031964,Cross,98.0,OP
2024-11-15 00:01:53,OP-PERP,Limit,Buy,1.5230,1.5230,3.5,3.5,0.1,0.00031983,0,-0.00031983,Cross,94.5,OP
2024-11-15 00:01:53,OP-PERP,Limit,Buy,1.5239,1.5239,3.5,3.5,0.1,0.00032002,0,-0.00032002,Cross,91.0,OP
2024-11-14 23:59:59,OP-PERP,Limit,Buy,1.5249,1.5249,3.5,3.5,0.1,0.00032023,0,-0.00032023,Cross,87.5,OP
2024-11-14 23:59:59,OP-PERP,Limit,Buy,1.5260,1.5260,3.5,3.5,0.1,0.00032046,0,-0.00032046,Cross,84.0,OP
2024-11-14 23:34:30,OP-PERP,Limit,Buy,1.5271,1.5271,3.5,3.5,0.1,0.00032069,0,-0.00032069,Cross,80.5,OP
2024-11-14 23:34:30,OP-PERP,Limit,Buy,1.5284,1.5284,3.5,3.5,0.1,0.00032096,0,-0.00032096,Cross,77.0,OP
2024-11-14 16:24:24,OP-PERP,Limit,Buy,1.5297,1.5297,3.5,3.5,0.1,0.00032124,0,-0.00032124,Cross,73.5,OP
2024-11-14 16:24:22,PYTH-PERP,Limit,Buy,0.38621,0.38621,13.0,13.0,1,0.00030124,0,-0.00030124,Cross,975.0,PYTH
2024-11-14 16:24:22,PYTH-PERP,Limit,Buy,0.38622,0.38622,13.0,13.0,1,0.00030125,0,-0.00030125,Cross,962.0,PYTH
2024-11-14 16:24:22,PYTH-PERP,Limit,Buy,0.38624,0.38624,13.0,13.0,1,0.00030127,0,-0.00030127,Cross,949.0,PYTH
2024-11-14 16:24:22,PYTH-PERP,Limit,Buy,0.38626,0.38626,13.0,13.0,1,0.00030128,0,-0.00030128,Cross,936.0,PYTH
2024-11-14 16:24:22,PYTH-PERP,Limit,Buy,0.38627,0.38627,13.0,13.0,1,0.00030129,0,-0.00030129,Cross,923.0,PYTH
2024-11-14 16:24:22,PYTH-PERP,Limit,Buy,0.38629,0.38629,13.0,13.0,1,0.00030131,0,-0.00030131,Cross,910.0,PYTH
2024-11-14 16:24:22,PYTH-PERP,Limit,Buy,0.38631,0.38631,13.0,13.0,1,0.00030132,0,-0.00030132,Cross,897.0,PYTH
2024-11-14 16:24:22,PYTH-PERP,Limit,Buy,0.38634,0.38634,13.0,13.0,1,0.00030135,0,-0.00030135,Cross,884.0,PYTH
2024-11-14 16:24:21,PYTH-PERP,Limit,Buy,0.38636,0.38636,13.0,13.0,1,0.00030136,0,-0.00030136,Cross,871.0,PYTH
2024-11-14 16:24:21,PYTH-PERP,Limit,Buy,0.38639,0.38639,13.0,13.0,1,0.00030138,0,-0.00030138,Cross,858.0,PYTH
2024-11-14 16:24:20,PYTH-PERP,Limit,Buy,0.38642,0.38642,13.0,13.0,1,0.00030141,0,-0.00030141,Cross,845.0,PYTH
2024-11-14 16:24:20,PYTH-PERP,Limit,Buy,0.38648,0.38648,13.0,13.0,1,0.00030145,0,-0.00030145,Cross,819.0,PYTH
2024-11-14 16:24:20,PYTH-PERP,Limit,Buy,0.38645,0.38645,13.0,13.0,1,0.00030143,0,-0.00030143,Cross,832.0,PYTH
2024-11-14 16:24:20,OP-PERP,Limit,Buy,1.5312,1.5312,3.5,3.5,0.1,0.00032155,0,-0.00032155,Cross,70.0,OP
2024-11-14 16:24:02,OP-PERP,Limit,Buy,1.5327,1.5327,3.5,3.5,0.1,0.00032187,0,-0.00032187,Cross,66.5,OP
2024-11-14 16:21:17,OP-PERP,Limit,Buy,1.5343,1.5343,3.5,3.5,0.1,0.0003222,0,-0.0003222,Cross,63.0,OP
2024-11-14 16:21:09,OP-PERP,Limit,Buy,1.5361,1.5361,3.5,3.5,0.1,0.00032258,0,-0.00032258,Cross,59.5,OP
2024-11-14 16:21:05,OP-PERP,Limit,Buy,1.5380,1.5380,3.5,3.5,0.1,0.00032298,0,-0.00032298,Cross,56.0,OP
2024-11-14 16:20:44,OP-PERP,Limit,Buy,1.5400,1.5400,3.5,3.5,0.1,0.0003234,0,-0.0003234,Cross,52.5,OP
2024-11-14 16:01:30,PYTH-PERP,Limit,Buy,0.38651,0.38651,13.0,13.0,1,0.00030148,0,-0.00030148,Cross,806.0,PYTH
2024-11-14 16:01:30,PYTH-PERP,Limit,Buy,0.38655,0.38655,13.0,13.0,1,0.00030151,0,-0.00030151,Cross,793.0,PYTH
2024-11-14 16:01:30,PYTH-PERP,Limit,Buy,0.38659,0.38659,13.0,13.0,1,0.00030154,0,-0.00030154,Cross,780.0,PYTH
2024-11-14 16:01:30,PYTH-PERP,Limit,Buy,0.38663,0.38663,13.0,13.0,1,0.00030157,0,-0.00030157,Cross,767.0,PYTH
2024-11-14 16:01:29,PYTH-PERP,Limit,Buy,0.38668,0.38668,13.0,13.0,1,0.00030161,0,-0.00030161,Cross,754.0,PYTH
2024-11-14 16:01:29,PYTH-PERP,Limit,Buy,0.38673,0.38673,13.0,13.0,1,0.00030165,0,-0.00030165,Cross,741.0,PYTH
2024-11-14 16:01:29,PYTH-PERP,Limit,Buy,0.38678,0.38678,13.0,13.0,1,0.00030169,0,-0.00030169,Cross,728.0,PYTH
2024-11-14 16:01:28,OP-PERP,Limit,Buy,1.5422,1.5422,3.5,3.5,0.1,0.00032386,0,-0.00032386,Cross,49.0,OP
2024-11-14 16:00:59,PYTH-PERP,Limit,Buy,0.38703,0.38703,13.0,13.0,1,0.00030188,0,-0.00030188,Cross,676.0,PYTH
2024-11-14 16:00:59,PYTH-PERP,Limit,Buy,0.38690,0.38690,13.0,13.0,1,0.00030178,0,-0.00030178,Cross,702.0,PYTH
2024-11-14 16:00:59,PYTH-PERP,Limit,Buy,0.38684,0.38684,13.0,13.0,1,0.00030174,0,-0.00030174,Cross,715.0,PYTH
2024-11-14 16:00:59,PYTH-PERP,Limit,Buy,0.38696,0.38696,13.0,13.0,1,0.00030183,0,-0.00030183,Cross,689.0,PYTH
2024-11-14 16:00:58,PYTH-PERP,Limit,Buy,0.38711,0.38711,13.0,13.0,1,0.00030195,0,-0.00030195,Cross,663.0,PYTH
2024-11-14 16:00:58,PYTH-PERP,Limit,Buy,0.38719,0.38719,13.0,13.0,1,0.00030201,0,-0.00030201,Cross,650.0,PYTH
2024-11-14 16:00:58,OP-PERP,Limit,Buy,1.5445,1.5445,3.5,3.5,0.1,0.00032435,0,-0.00032435,Cross,45.5,OP
2024-11-14 16:00:56,PYTH-PERP,Limit,Buy,0.38728,0.38728,13.0,13.0,1,0.00030208,0,-0.00030208,Cross,637.0,PYTH
2024-11-14 16:00:56,PYTH-PERP,Limit,Buy,0.38737,0.38737,13.0,13.0,1,0.00030215,0,-0.00030215,Cross,624.0,PYTH
2024-11-14 16:00:56,PYTH-PERP,Limit,Buy,0.38747,0.38747,13.0,13.0,1,0.00030223,0,-0.00030223,Cross,611.0,PYTH
